type-problem,jawaban,score
8,"Transportasi harus seimbang untuk mendukung pertumbuhan tanaman, karena jika terlalu cepat tanaman akan mati",3
8,Transportasi mengatur pembukaan stomata dan menjaga suhu daun agar tetap optimal.,3
8,Berkaitan dslam proses fotosintesis kenghasilkan makanan untuk tumbuh dan berkembang,4
8,"Apabila transpirasi meningkat, tumbuhan dapat menyerap nutrisi dari dalam tanah. Keadaan ini memicu pertumbuhan tumbuhan.",5
8,"kaitannya itu sangat erat,seperti aku dan dia... gak bisa dipisahkan, ehehehe",0
8,Transpirasi berhubungan dengan osmoregulasi yang berpengaruh pada metabolisms sehingga berdampak pula pada pertumbuhan tanaman,4
9,Dugaan sementara,4
9,"Hipotesis adalah kemungkinan yang terjadi apabila dilakukan perlakuan pada objek penelitian. Hipotesis ini dibuat sebelum penelitian terjadi, sehingga hasil penelitian bisa sesuai atau tidak sesuai dari hipotesis yang dibuat",5
9,Pernyataan/teori awal yang akan diuji kebenarannya melalui percobaan,5
9,Dugaan,4
9,Dugaan sementara sebelum dilakukannya eksperimen,4
9,Jawaban sementara atau perkiraan yang mungkin terjadi,4
9,kesimpulan sementara sebelum percobaan,4
9,dugaan sementara,4
9,Dugaan awal.,4
9,Kesimpulan sementara,4
9,Pendapat,2
9,Hipotesis adalah jawaban atau dugaan sementara  terhadap suatu masalah,4
9,Dugaan sementara,4
9,Rancangan kesimpulan yang akan terjadi namun belum tentu terjadi dalam suatu percobaan,5
9,Hipotesis adalah pernyataan sementara sebelum melakukan percobaan,5
9,Dugaan sementara,4
9,"Suatu tumbuhan yang terkena paparan sinar matahari lebih lama tumbuh di banding dengan kurang ter papar sinar matahari,karena akan kekurangan kelembaban dalam tumbuhan sehingga kekurangan mineral atau cairan",1
9,Hipotesis adalah dugaan sementara,4
9,Yaitu perkiraan terhadap masalah dan harus dibuktikan kebenarannya,5
9,Hipotesis adalah dugaan sementara yang dibuat peneliti sebelum melakukan percobaan,5
9,Hipotesis adalah dugaan sementara,4
9,Dugaan awal atau dugaan sementara,4
9,Hipotesis adalah suatu dugaan seseorang terhadap suatu kasus.,4
9,Hipotesis yaitu dugaan dari seseorang terhadap sesuatu yang ingin diteliti,4
9,Hipotesis adalah dugaan sementara mengenai hasil dari sebuah penelitian.,4
9,Jawaban sementara yang masih bersifaat dugaan,4
9,Jawaban yang belum pasti atau meragukan,4
9,Pas,0
9,Dugaan sementara yang belum terbukti kebenarannya.,5
9,jawaban sementara,4
9,Hipotesis atau anggapan dasar adalah jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya,5
9,Penelitian,1
9,Hipotesis adalah dugaan sementara untuk membuat laporan kegiatan,4
9,Hipotesis adalah jawaban atau dugaan sementara sebelum dilakukannya penelitian,5
9,Hipotesis adalah perkiraan pada saat sebelum melakukan suatu penelitian,5
9,Hipotesis adalah dugaan sementara dari pemaparan hasil-hasil data yang telah dikumpulkan menjadi satu,4
9,Perkiraan sebuah penyebab masalah,4
9,hipotesis adalah dugaan sementara terhadap suatu teori yang belum diuji coba kebenarannya,5
9,"hipotesis adalah dugaan jawaban, sebelum melakukan penelitian biasanya peneliti membuat hipotesis terlebih dahulu",5
9,Dugaan awal atau sementara,4
9,Dugaan sementara masalah yang akan diteliti dan belum dapat dibuktikan kebenarannya,5
9,dugaan yang bersifat sementara,4
9,Hipotesis adalah perkiraan akan hasil suatu penelitian atau masalah yang akan diteliti,5
9,Hipotesis adalah dugaan yang akan dibuktikan sebelum melakukan suatu percobaan (kalau dalam penelitian),5
9,Dugaan sementara belum tentu benar ataupun salah,4
9,dugaan yang masih perlu untuk dibuktikan kebenarannya.,5
9,Hipotesis merupakan dugaan sementara yang dibuat seusai melihat suatu permasalahan yang dilanjutkan dengan eksperinen untuk menguji hipotesis dalam metode ilmiah.,5
9,Hipotesis atau anggapan dasar adalah jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya,5
9,Hipotesis adalah suatu permasalah yang dijadikan pertanyaan agar setelah itu dilakukan peneliatisn/ eksperimen.,5
9,Jawaban sementara terhadap masalah dan harus dibuktikan terlebih dahulu,5
9,Jawaban semestara setalah melakukan pengamatan objek yang diamati.,4
9,Dugaan awal sebuah eksperimem,4
9,Hipitesis adalah jawaban sementara,4
9,Jawaban sementara terhadap masalah yang masih praduga karena masih harus diverifikasi,5
9,Jawaban sementara terhadap masalah yang masih bersifat praduga.,4
9,Hipotesis atau anggapan dasar adalah jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya.,5
9,Hipotesis atau hipotesa adalah jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya. Hipotesis merupakan jawaban sementara terhadap masalah yang akan diteliti.,5
9,Dugaan sementara sebagai kerangka acuan penelitian,4
9,Hasil pengamatan yang dihasilkan yang masih sebatas mengamati,4
9,"Hipotesis adalah dugaan sementara yang dilakukan oleh peneliti, dilakukan setelah observasi",4
9,Hipotesis merupakan apa ya lupaaa,0
9,Perkiraan yang dibuat tanpa dibuktikan terlebih dahulu.,4
9,jawaban sementara,4
9,Dugaan sementara si penulis yang belum terjadi atau belum dibuktikan.,5
9,dugaan sementara dalam suatu penelitian yang mana kbenarannya akan dibukikan saat eksperimen,5
9,Dugaan pertama setelah melakukan pengamatan yang dapat digunakan untuk menjelaskan sementara kejadian yang diamati. Hipotesis akan dibuktikan atau dipatahkan setelah dilakukan percobaan berdasarkan metode ilmiah.,5
9,dugaan atau jawaban sementara dairi sebuah pertanyaan,4
9,Dugaan terhadap suatu percobaan,4
9,hipotesis adalah perkiraan akan suatu penelitian yang disertai dengan bukti dan fakta yang valid,5
9,Pikiran awal,3
9,Dugaan sementara sebuah penelitian,4
9,Hipotesis adalah suatu dugaan,4
9,dugaan sementara,4
9,Anggapan dasar.,4
9,hipotesis adalah dugaan sementara atau anggapan dasar,4
9,Dugaan sementara yang didapat setelah mengkaji landasan teori. Hipotesis dibuktikan dengan dilakukan percobaan,5
9,dugaan sementara ketika akan melakukan suatu penelitian,4
9,Dugaan sementara,4
9,Dugaan awal sebelum memulai praktikum,4
9,Hipotesis adalah pendapat awal yang belum dibuktikan.,5
9,Dugaan sementara,4
9,d,0
9,Jawaban sementara,4
9,praduga atau anggapan dasar,4
9,jawaban sementara dari pertanyaan-pertanyaan penelitian,4
9,dugaan sementara,4
9,Jawaban sementar terhadap masalah yang bersifat praduga atau belum terbukti kebenarannya,5
9,P,0
9,jawaban sementara (dugaan) atas suatu fenomena yg didasarkan pd observasi dan belum melakukan eksperimen,5
9,Dugaan awal atau tingkat rendah,4
9,kemungkinan sebuah hasil penelitian,4
9,dugaan sementara. masih harus dibuktikan.,5
9,a,0
9,Jawaban sementara yg belum tentu benar,4
9,hipotesis adalah perkiraan awal atau anggapan awal yang menjawab suatu permasalahan yang sedang dikaji,4
9,hipotesis ialah dugaan atau kesimpulan pertama dalam sebuah penelitian.,4
9,Opini yang masi belom pasti bersifat hanya pendapat,4
9,sesuatu yang masih dugaan atau belum diuji kebenarannya dan buah hasil pemikiran seseorang atau kelompok,5
9,Tekanan darah tinggi,0
9,Dugaan,4
9,hipotesis merupakan dugaan sementara si pengamat/peneliti,4
9,belum tahu,0
9,melakukan prakiraan terhadap percobaan,3
9,aa,0
9,Dugaan sementara,4
9,dugaan hasil percobaan,4
9,Isi pendapat penulis secara singkat suatu hal,3
9,Tebakan ilmiah yang belum dibuktikan,4
9,Hipotesis adalah sebuah ilmu yang baru dicanangkan dan Masi belum tau akan kebenaran nya atau biss disebut sebagai opini orang.,4
9,jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya.,5
9,gak atau mau jawab apa,0
9,perkiraan,3
9,Dugaan sementara,4
9,Suatu sikap dalam menanggapi suatu hal secara menduga duga atau dengan memberikan sebuah permisalan dan contoh,3
9,Dugaan sementara. Hasil pikiran/rasio sebelum dilakukan observasi atau eksperiman yang empiris.,5
9,Hipotesis adalah dugaan awal dari sebuah penelitian,4
9,Hipotesis adalah dugaan sementara yang diduga oleh peneliti sebelum hasil penelitiannya terbukti,5
9,Dugaan awal,4
9,Hipotesi adalah jawaban sementara trhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenaranya,5
9,h,0
9,Kemungkinan yang timbul sesudah mengamati suatu hal,3
9,Hipotesis adalah dugaan sementara untuk sebuah penelitian,4
9,Suatu teori yang belum di uji kebenarannya,4
9,Hipotesis adalah dugaan sementara,4
9,.,0
9,Dugaan sementara,4
9,Dugaan sementara,4
9,Dugaan sementara,4
9,Hipotesis adalah dugaan sementara,4
9,perbandingan analisa yang mengacu pada teori yang ada,3
9,dugaan,4
9,Dugaan sementara,4
9,Hipotesis adalah dugaan awal berdasarkan bacaan dan teori yang telah ada. Namun dugaan ini belum terbukti dan akan dibuktikan pada hasil penelitian atau percobaan yang akan dilakukan.,5
9,Segala sesuatu pemikiran yang belum tentu kebenarannya.,3
9,Dugaan sementara terhadapa suatu teori sebelum melakukan eksperimen,4
9,Hipotesis merupakan jawaban sementara yang berupa pendapat.,4
9,suatu prediksi hasil yang masih harus dibuktikan,5
9,Perkiraan sementara,4
9,perkiraan tentang apa yang akan terjadi pada suatu sistem,4
9,Tidak tahu,0
9,Mencoba mengutarakan jawaban sementara terhadap masalah yg akan diteliti,4
9,Prediksi atau dugaan terhadap sesuatu,4
9,Hsh,0
9,Image result for Apa yang dimaksud dengan hipotesis? Hipotesis atau anggapan dasar adalah jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya.,5
9,Hipotesis adalah anggapan awal penulis sebelum dilakukan penelitian,4
9,Sumpah,0
9,Jawaban sementara,4
9,Dugaan sementara suatu percobaan,4
9,tidak tahu,0
9,A,0
9,prediksi hasil eksperimen,4
9,Hipotesis adalah dugaan sementara,4
9,tebakan,3
9,Hipotesis adalah dugaan awal berdasarkan background knowledge individu masing masing,4
9,hipotesis adalah dugaan awal dari suatu percobaan yang akan dilaksanakan. hipotesis merupakan suatu perkiraan akan hasil dari percobaan.,4
9,Pernyataan,3
9,pemikiran seseorang/prediksi,3
9,Hipotesis adalah pengujian sebuah penelitian,1
9,Jawaban sementara yang bersifat praduga karena masih harus dibuktikan kebenarannya,5
9,hipotesis adalah dugaan sementara seorang peneliti terhadap hasil penelitiannya,4
9,hipotesis merupakan dugaan sementara dalam suatu penelitian,4
9,Dugaan sementara,4
9,perkiraan awal,4
9,dugaan sementara,4
9,pendapat,3
9,P,0
9,hipotesis ialah jawaban atau teori sementara dalam menanggapi suatu masalah yang didasar suatu kajian teori tertentu,4
9,hipotesis adalah dugaan awal. hipotesis sebagai dugaan sebelum melakukan penelitian. hipotesis seperti dugaan peneliti terhadap hasil  penelitiannya,4
9,Dugaan sementara pada penelitian,4
9,Hipotesis adalah masalah yang akan diteliti atau dibahas,1
9,Hipotesis adalah dugaan sementara atas suatu kondisi atau gejala alarm yang ada,4
9,Praduga atau dapat disebut juga kesimpulan sementara yang dapat berubah sesuai hasil dari penelitian,5
9,Hipotesis yaitu dugaan sementara dalam suatu kasus yang diteliti.,4
9,Hipotesis atau anggapan dasar adalah jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya.,5
9,kesimpulan sementara,4
9,Hipotesis adalah perkiraan sebelum melakukan percobaan,4
9,jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya. ...,5
9,Dugaan sementara terhadap hasil percobaan.,4
9,Hasil sementara dr sebuah eksperimen,4
9,perkiraan atau prediksi hasil praktikum yang akan diujikan,4
9,Hipotesis adalah dugaan sementara dalam penelitian,4
9,hipotesis adalah sebuah bentuk tulisan yang berupa dugaan sementara dalam laporan kerja,4
9,Hipotesis adalah anggapan atau pendapat sementara mengenai suatu kasus atau penelitian ilmiah.,4
9,Hipotesis adalah kemungkinan dari hasil percobaan yang akan dilakukan,4
9,Hipotesis adalah dugaan sementara untuk melakukan penelitian hipotesis dan dirumuskan dari ciri ciri yang ada,4
9,Hipotesis merupakan suatu pemikiran awal akan suatu hal yang dijadikan acuan dalam penelitian,4
9,Dugaan sementara terhadap suatu permasalahan,4
9,Suatu penelitian yang telah di observasi.,1
9,"Kesimpulan sementara, diambil sebelum penelitian dilaksanakan.",4
9,Sebuah kajian mengenai suatu penelitian yang bersifat sementara dapat disebut juga dugaan sementara,4
9,hipotesis ialah dugaan awal pada sebuah penelitian,4
9,Hipotesis adalah dugaan sementara yg akan terjadi dlm masalah praktikum,4
9,Hipotesis adalah dugaan,4
9,Penarikan jawaban sementara,4
9,Dugaan sebelum melakukan percobaan ada 2 macam hipotesis biasanya,4
9,Jawaban sementara terhadap masalah yang masih bersifat praduga karena harus dibuktikan kebenarannya,5
9,Hipotesis adalah jawaban sementara terhadap masalah,4
9,jawaban sementara yang masih harus dibuktikan kebenarannya,5
9,Hipotesis adalah dugaan sementara pada suatu fenomena yang mana dilakukan sebelum memulai eksperimen.,4
9,Hipotesis adalah perkiraan awal dari suatu penelitian,4
9,Hipptesis adalah tahapan untuk menyusun suatu sudut pandang penulis tentang masalah,3
9,Hipotesis adalah percobaan yang dilakukan setiap individi atau kelompok untuk menguji kualitas dan kuantitas suatu hal.,1
9,Hipotesis,1
9,Dugaan sementara,4
9,Asumsi,3
9,hipotesis adalah dugaan sementara sebelum diadakan nya penelitian,4
9,Dugaan sementara,4
9,"Jawaban sementara dari rumusan masalah, masih menduga duga",4
9,Suatu dugaan sementara tanpa dilakukan penelitian,4
9,Dugaan sementara,4
9,Hipotesis adalah kerangka berpikir berkaitan dengan masalah yg belum dilakukan pembuktian (percobaan),4
9,hipotesis adalah dugaan sementara,4
9,hipotesis adalah dimana kita merumuskan masalah untuk penelitian,2
9,Hipotesis adalah sebuah sebuah rumusan masalah akhir yang ditulis sebagai penjelas,2
9,Dugaan sementara,4
9,Hipotesis adalah jawaban sementara dari sebuah penelitian,4
9,Dugaan sementara,4
9,Pemikiran atau pendapat yang belum terbukti kebenarannya,4
9,Hipotesis adalah perkiraan yang belum tentu benar,4
9,Hipotesis adalah perkiraan atau pemikiran ke depan tentang suatu percobaan,4
9,Dugaan sementara terhadap suatu permasalahan,4
9,Jawaban sementara,4
9,Hipotesis adalah dugaan sementara sebelum dilakukan penelitian,4
9,Hipotesis atau anggapan dasar adalah jawaban sementara terhadap masalah yang masih bersifat praduga karena masih harus dibuktikan kebenarannya.,5
9,Jawaban sementara atau praduga,4
9,Hipotesis adalah dugaan sementara,4
9,Jawaban yang bersifat sementara dan belum dibuktikan kebenarannya.,5
9,Dugaan sementara ketika melakukan penelitian ilmiah,4
9,Dugaan sementara yang belum dibuktikan kebenarannya,4
9,Dugaan sebelum melakukan penelitian,4
9,Dugaan sementara terhadap hasil suatu penelitian,4
9,Anemia,0
9,prediksi awal berdasarkan landasan teori,4
9,Hipotesis adalah jawaban sementara dari suatu masalah dan harus dibuktikan kebenarannya,5
9,Hipotesis adalah jawaban sementara dari sebuah penelitian,4
9,Dugaan dalam percobaan atau benar tidaknya suatu penelitian,4
9,suatu kemungkinan jawaban atau pendapat sementara yang belum diuji kebenarannya.,4
9,jawaban sementara suatu masalah yg belom benar adanya,4
9,hipotesis adalah dugaan awal terhadap jawaban suatu permasalahan pada sebuah eksperimen,4
10,"Karena kelembapan suatu lingkungan sangat mempengaruhi pertumbuhan,yaitu baik atau tidaknya keadaan udara di suatu tempat,dan dapat mempengaruhi tumbuh atau tidaknya suatu tumbuhan",4
10,"Karena kelembapan udara dipengaruhi oleh banyaknya air pada lingkungan tersebut, sedangkan untuk tumbuh dan berkembang serta bertahan hidup tumbuhan membutuhkan air",1
10,Karena dengan adanya kelembapan udara yang sesuai dapat menunjang proses pertumbuhan tanaman jika tidak sesuai maka tanaman akan sulit untuk berproses tumbuh karena lingkungan yang tidak sesuai dengannya,2
10,Karena kelembapan udara berpengaruh pada jaringan pada tumbuhan,1
10,Karena tempat yang lembab menguntungkan bagi tumbuhan dimana tumbuhan dapat mendapatkan air lebih mudah serta berkurangnya penguapan dapat berdampak pada pembentukan sel lebih cepat,1
10,Karena kelembapan udara menunjukkan kandungan air di tanah dan di udara. Jika kelembapan udara rendah maka akan mempercepat proses transpirasi sehingga mempengaruhi pertumbuhan dan perkembangan,4
10,karena kelembapan bisa menghasilkan uap air semakin banyak.,1
10,karena suhu dan udara juga mempengaruhi metabolisme dalam tumbuhan,1
10,Karena kelembapan udara dibutuhkan pada proses respirasi yang mana merupakan salah satu dari pertumbuhan dan perkembangan.,1
10,Karena spesies lingkungan hidup suatu tumbuhan adalah berbeda. Ex:kaktus. Ia akan tumbuh subur ditembat yang memiliki udara kering,1
10,Karena memengaruhi proses fotosintesis,3
10,Karena menunjukan kandungan air,1
10,Karena kelembapan udara memengaruhi kadar air yang dapat menentukan laju transpirasi dan suhu lingkungan karena sifat uap air yang menyimpan panas laten,5
